,posX,posY,Age,Mins,Tackles,Inter,KeyP,Goals,Assists,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,Rating,CurrentPts,Pts,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating
3156,1.0,2.0,21,2892,2.1,0.9,2.4,6,5,1.1,1.6,47.3,86.5,1.7,1.6,0.0,7.33,33.0,98.0,760.0,1.5,0.9,2,2,1.1,29.7,88.1,6.97
3157,1.0,3.0,28,2813,1.4,0.4,1.7,11,7,1.7,2.9,28.8,78.7,0.3,0.8,0.0,7.33,24.0,101.0,716.0,0.5,0.3,3,1,0.4,21.7,74.7,6.82
3158,1.0,3.0,29,1955,0.7,0.3,1.6,9,6,1.1,1.7,37.2,88.4,0.7,0.9,0.0,7.31,35.0,125.0,812.0,1.1,0.5,4,2,1.8,34.4,84.3,7.28
3159,2.0,1.0,26,2302,2.4,1.5,1.6,2,3,0.8,1.3,66.2,87.1,0.4,2.4,0.1,7.31,35.0,125.0,605.0,2.7,0.7,1,1,0.8,61.0,88.2,7.25
3160,0.0,4.0,26,508,0.3,0.0,0.1,1,0,0.9,0.8,6.6,69.5,0.0,0.1,0.0,6.28,26.0,127.0,105.0,0.0,0.0,0,0,0.3,5.5,72.7,6.18
3161,0.0,1.0,24,507,0.4,0.6,0.2,1,0,0.2,0.2,16.4,87.2,0.0,0.5,0.0,6.3,16.0,115.0,40.0,0.6,0.4,0,0,0.0,9.2,87.0,6.15
3162,0.0,1.0,28,1025,0.8,0.8,0.1,0,0,0.1,0.3,26.1,93.1,0.0,0.9,0.0,6.29,19.0,98.0,496.0,1.0,0.6,0,0,0.0,50.9,91.6,6.48
3163,1.0,3.0,29,1164,0.3,0.2,0.4,2,2,0.6,1.1,9.5,82.2,0.0,0.1,0.0,6.33,20.0,122.0,233.0,0.2,0.0,3,1,0.2,7.8,76.6,6.77
3164,1.0,2.5,21,498,0.8,0.5,0.6,0,0,0.4,0.7,14.8,83.8,0.4,0.7,0.0,6.38,19.0,98.0,280.0,1.2,0.3,0,2,1.5,23.2,87.1,6.71
3165,1.0,2.5,20,683,0.1,0.0,0.3,3,2,0.7,0.7,13.3,86.3,0.0,0.1,0.0,6.4,20.0,122.0,334.0,0.7,0.3,0,0,0.3,27.3,82.7,6.57
3166,0.0,2.0,30,623,0.7,0.6,0.6,0,0,0.4,0.4,39.3,91.4,0.1,0.8,0.0,6.41,20.0,122.0,495.0,0.5,1.5,0,0,1.0,74.4,91.9,6.62
3167,0.0,3.0,29,1264,0.3,0.1,0.3,4,0,0.4,1.0,9.9,72.8,0.0,0.1,0.0,6.46,19.0,98.0,382.0,0.5,0.2,2,0,0.5,19.5,71.8,7.1
3168,1.0,3.0,28,899,0.5,0.1,0.8,0,2,0.7,0.9,27.4,90.2,0.2,1.2,0.0,6.46,26.0,127.0,97.0,0.7,1.0,0,0,0.3,26.3,79.7,6.41
3169,2.0,3.0,24,839,0.5,0.2,0.5,4,2,0.9,0.7,13.5,82.4,0.2,0.5,0.0,6.53,19.0,98.0,294.0,0.7,0.2,1,0,0.7,18.3,86.4,6.56
3170,1.0,2.0,25,1397,1.0,0.5,0.8,0,3,0.8,0.9,29.3,86.3,0.3,3.5,0.0,6.55,19.0,98.0,278.0,1.0,0.3,0,1,1.0,29.3,88.8,6.73
3171,1.0,0.0,26,643,0.4,0.7,0.1,0,0,0.0,0.4,47.3,93.8,0.0,1.3,0.0,6.55,20.0,122.0,35.0,1.0,0.0,0,0,1.0,25.0,100.0,6.06
3172,1.0,0.0,25,651,0.6,0.5,0.3,0,0,0.4,0.5,39.1,90.5,0.1,0.7,0.0,6.56,19.0,98.0,216.0,0.8,1.0,0,0,0.3,29.0,81.0,6.28
3173,0.0,0.0,24,2478,1.1,1.0,0.3,1,0,0.2,0.2,69.7,92.1,0.0,2.8,0.0,6.59,20.0,122.0,561.0,0.9,1.4,0,0,0.1,60.5,93.8,6.33
3174,0.0,2.0,32,2243,0.9,0.7,0.7,4,2,0.4,0.9,45.3,87.2,0.2,2.9,0.0,6.59,19.0,98.0,460.0,1.0,0.8,2,1,1.1,47.9,90.1,6.85
3175,0.0,2.0,30,681,0.8,0.9,0.4,0,1,0.3,0.3,40.9,90.1,0.0,2.3,0.1,6.59,16.0,115.0,298.0,1.0,1.2,0,1,1.2,43.0,84.2,6.67
3176,2.0,1.0,19,1919,1.0,0.3,0.8,2,1,0.9,1.1,37.2,90.0,0.2,0.2,0.0,6.63,20.0,122.0,587.0,1.3,0.3,1,0,0.9,55.1,91.2,6.84
3177,0.0,2.0,17,538,1.0,0.4,0.5,1,2,0.6,0.9,26.4,91.6,0.0,0.4,0.0,6.63,20.0,122.0,11.0,1.0,0.0,0,0,0.0,20.0,90.0,6.2
3178,2.0,0.0,24,830,1.1,0.5,0.6,2,0,0.4,0.9,27.0,90.6,0.7,0.8,0.0,6.63,26.0,127.0,31.0,2.0,0.5,0,0,0.0,4.0,87.5,6.31
3179,2.0,3.0,19,1975,0.9,0.2,0.9,3,3,1.2,1.9,21.1,86.1,0.2,0.3,0.0,6.62,26.0,127.0,638.0,0.9,0.1,3,1,0.8,19.0,84.6,6.84
3180,1.0,2.5,19,979,0.7,0.3,0.9,1,6,0.7,1.4,17.6,83.2,0.2,0.2,0.0,6.64,26.0,127.0,320.0,0.6,0.2,1,1,0.3,11.7,83.7,6.37
3181,1.0,0.0,28,723,0.4,0.7,0.1,0,0,0.1,0.1,60.3,93.4,0.0,3.6,0.0,6.64,19.0,98.0,199.0,0.3,0.3,0,0,0.0,50.3,86.8,6.16
3182,1.0,3.0,29,533,0.2,0.2,0.4,3,2,0.7,0.9,23.9,88.4,0.1,0.6,0.0,6.66,26.0,127.0,275.0,0.0,0.4,1,0,0.4,31.4,87.3,6.79
3183,0.0,0.0,27,2791,0.7,0.9,0.2,1,0,0.0,0.2,56.9,89.9,0.0,4.6,0.0,6.69,19.0,98.0,720.0,1.1,1.5,0,0,0.3,75.4,88.4,6.69
3184,1.0,2.5,24,1876,0.3,0.3,0.9,5,2,0.7,0.9,25.5,85.1,0.6,0.9,0.0,6.67,26.0,127.0,620.0,0.5,0.4,2,0,0.3,26.5,86.6,6.68
3185,2.0,1.0,22,1126,1.3,0.7,0.5,1,2,0.4,0.9,25.0,83.0,0.7,1.2,0.0,6.71,16.0,115.0,380.0,1.4,1.0,0,0,0.3,24.4,84.6,6.37
3186,2.0,1.0,32,1052,1.6,0.6,1.0,0,2,0.3,0.9,45.8,82.7,0.8,2.0,0.1,6.71,26.0,127.0,167.0,2.5,0.0,0,1,1.5,49.0,85.7,6.49
3187,0.0,0.0,31,2053,0.9,1.2,0.1,0,0,0.0,0.1,33.7,84.8,0.0,2.1,0.0,6.73,16.0,115.0,382.0,2.0,1.4,0,0,0.0,23.8,64.7,6.65
3188,0.0,0.0,21,1509,0.9,0.8,0.1,2,1,0.1,0.3,44.4,91.8,0.0,1.4,0.0,6.74,20.0,122.0,148.0,2.0,0.7,0,0,0.0,30.0,93.3,6.11
3189,1.0,3.0,20,1570,0.3,0.2,0.7,7,5,1.1,1.3,21.5,84.0,0.0,0.9,0.1,6.73,16.0,115.0,708.0,0.8,0.5,3,0,0.9,34.8,76.6,7.28
3190,1.5,1.0,28,947,0.6,0.7,0.9,1,2,0.3,0.3,53.3,90.1,0.3,0.7,0.0,6.73,20.0,122.0,183.0,2.0,1.3,0,0,0.7,55.0,93.9,7.02
3191,1.0,3.0,32,917,0.5,0.4,0.9,3,1,0.9,0.7,30.6,88.9,0.6,1.6,0.0,6.76,19.0,98.0,91.0,0.5,0.5,0,0,1.5,29.5,78.0,6.61
3192,1.0,1.0,25,2034,1.7,0.6,0.7,2,1,0.4,1.0,33.9,84.4,0.1,0.7,0.1,6.76,16.0,115.0,462.0,1.3,2.0,0,0,0.2,43.8,86.7,6.75
3193,0.0,2.5,17,2430,1.2,0.9,1.1,3,3,0.9,1.7,45.8,87.7,0.1,1.6,0.1,6.75,20.0,122.0,496.0,1.7,0.7,1,1,0.6,46.6,87.7,6.85
3194,1.0,0.0,25,1766,1.0,1.0,0.2,0,0,0.0,0.1,52.5,87.5,0.0,4.1,0.0,6.78,16.0,115.0,338.0,1.3,1.5,1,0,0.0,55.3,90.5,7.09
3195,1.0,0.0,21,1907,1.9,0.7,0.3,2,2,0.3,0.3,59.1,92.9,0.1,1.4,0.0,6.76,20.0,122.0,242.0,1.2,2.0,0,1,0.2,44.8,92.9,6.66
3196,1.0,0.0,24,2584,1.8,1.2,0.3,1,1,0.3,0.8,57.1,84.2,0.1,3.1,0.0,6.8,16.0,115.0,348.0,1.8,1.2,1,0,0.0,38.8,79.8,6.64
3197,0.0,0.0,33,1486,0.8,1.4,0.1,0,0,0.1,0.4,65.2,94.1,0.0,3.6,0.0,6.8,20.0,122.0,236.0,1.0,1.0,1,0,0.3,67.0,98.0,6.51
3198,1.0,2.0,27,657,0.7,0.2,0.5,2,2,0.6,0.8,40.4,89.1,0.4,0.7,0.0,6.79,20.0,122.0,135.0,0.0,0.5,1,0,1.5,58.0,81.9,7.53
3199,1.0,0.0,30,2000,1.1,1.7,0.2,1,0,0.2,0.4,50.0,90.5,0.2,2.8,0.0,6.78,26.0,127.0,720.0,2.3,1.5,0,0,0.0,55.1,87.8,6.84
3200,1.0,2.0,21,1333,1.0,0.9,0.9,3,1,0.3,0.8,31.0,89.0,0.2,2.0,0.0,6.78,26.0,127.0,489.0,1.9,2.4,0,0,1.0,41.1,85.8,6.9
3201,0.0,2.0,25,2424,1.5,0.8,1.1,1,6,0.6,0.9,56.4,88.2,0.7,4.8,0.1,6.82,19.0,98.0,406.0,1.6,0.9,0,1,1.7,50.6,93.2,6.7
3202,2.0,1.0,30,567,1.3,1.0,0.7,1,0,0.2,0.8,36.4,88.4,0.8,1.3,0.1,6.82,19.0,98.0,185.0,0.3,0.7,0,0,0.0,41.3,83.1,5.99
3203,1.5,1.0,28,2331,2.1,0.8,1.1,1,2,1.0,1.3,48.0,84.2,1.1,3.3,0.0,6.84,19.0,98.0,326.0,2.3,0.8,0,1,2.8,60.8,85.6,7.6
3204,2.0,1.0,25,2207,1.0,1.0,0.7,1,0,1.0,1.7,48.7,90.3,0.2,1.8,0.0,6.84,26.0,127.0,963.0,1.2,1.2,1,0,0.7,52.9,87.1,6.89
3205,1.0,2.5,24,1376,1.1,0.4,0.8,1,3,0.8,0.9,26.7,85.6,0.6,1.3,0.1,6.83,16.0,115.0,186.0,0.6,0.0,0,1,0.6,11.6,83.9,6.29
3206,2.0,1.0,34,2836,0.8,1.1,1.9,0,6,0.4,0.6,48.3,82.1,1.6,3.1,0.0,6.88,19.0,98.0,468.0,0.7,1.2,0,0,1.7,51.3,82.8,6.53
3207,0.0,1.0,31,2530,1.8,1.5,0.8,0,5,0.3,0.7,74.5,91.3,0.0,3.0,0.2,6.88,20.0,122.0,336.0,1.3,0.2,0,0,0.8,59.7,93.9,6.64
3208,0.0,4.0,23,2314,0.4,0.2,0.4,18,0,0.6,1.6,9.9,68.2,0.0,0.2,0.0,6.87,19.0,98.0,387.0,0.1,0.3,6,0,0.6,6.9,72.7,7.05
3209,1.0,0.0,22,1134,1.4,1.4,0.0,1,0,0.1,0.6,55.6,90.6,0.1,4.7,0.0,6.86,26.0,127.0,476.0,3.3,1.7,0,1,0.3,51.7,88.1,7.11
3210,0.0,0.0,27,2717,0.7,1.2,0.1,2,0,0.2,0.5,57.0,89.6,0.0,3.6,0.0,6.85,26.0,127.0,810.0,1.2,1.6,0,0,0.1,73.4,90.3,6.62
3211,1.0,3.0,25,2412,1.0,0.6,1.0,9,8,1.5,2.0,22.5,80.0,0.2,0.5,0.0,6.94,16.0,115.0,483.0,0.4,0.0,0,2,1.4,24.4,75.4,6.7
3212,2.0,0.0,28,952,2.1,1.0,0.7,0,2,0.2,1.5,51.4,84.7,0.5,2.9,0.0,6.93,26.0,127.0,167.0,1.5,1.0,0,0,1.0,66.5,88.0,6.79
3213,1.0,3.0,25,2648,1.1,0.6,1.0,5,4,1.4,2.1,26.0,77.3,0.2,0.8,0.0,6.93,19.0,98.0,451.0,0.6,0.9,0,0,0.9,24.6,75.6,6.72
3214,0.0,0.0,29,2954,1.2,1.3,0.1,1,0,0.1,0.2,52.7,85.2,0.0,3.4,0.0,6.91,16.0,115.0,711.0,0.8,1.0,0,0,0.0,41.4,83.1,6.51
3215,1.0,2.0,28,3026,1.7,1.0,1.0,1,2,0.9,1.1,65.2,89.3,0.5,3.4,0.1,6.9,16.0,115.0,664.0,2.0,1.4,0,0,0.3,62.0,88.1,6.65
3216,1.0,3.0,26,2234,0.6,0.2,1.3,3,4,1.1,1.5,32.1,86.0,0.8,2.1,0.0,6.89,19.0,98.0,280.0,1.5,0.5,1,0,0.8,29.8,78.2,7.08
3217,1.0,3.0,23,1781,0.5,0.3,1.3,6,3,1.0,1.7,30.7,85.8,0.7,0.7,0.0,7.01,20.0,122.0,382.0,0.7,0.3,3,2,1.2,31.3,80.3,7.43
3218,1.0,0.0,21,2976,0.8,1.2,0.3,2,1,0.3,0.8,69.3,90.1,0.1,2.9,0.0,7.01,19.0,98.0,515.0,0.4,0.9,1,0,0.3,57.4,87.3,6.66
3219,0.0,1.0,32,2547,1.7,1.3,0.6,3,4,0.3,0.8,50.8,89.7,0.0,2.8,0.1,7.0,19.0,98.0,491.0,1.1,1.4,0,1,0.3,46.0,90.1,6.59
3220,2.0,1.0,31,3030,1.3,1.4,1.5,3,5,0.4,0.9,73.4,86.9,0.7,1.8,0.0,7.0,20.0,122.0,486.0,0.7,0.9,0,2,2.0,67.7,89.5,6.75
3221,1.0,0.0,34,1277,1.0,1.3,0.3,2,0,0.0,0.3,73.5,91.9,0.1,7.6,0.0,6.96,26.0,127.0,424.0,0.4,1.4,2,1,0.2,75.8,90.8,7.2
3222,0.0,0.5,23,3159,1.2,1.0,1.3,3,4,0.7,0.9,75.3,91.9,0.0,2.1,0.0,7.13,20.0,122.0,585.0,1.1,2.1,0,1,0.6,72.3,94.9,6.88
3223,2.0,1.0,29,2477,2.2,1.4,1.2,0,6,0.3,0.8,53.2,79.4,1.2,2.4,0.1,7.2,16.0,115.0,609.0,1.6,1.4,0,0,1.4,51.3,79.7,6.84
3224,2.0,1.0,28,1851,2.5,0.8,1.8,2,5,0.9,1.9,51.0,87.7,1.0,2.7,0.0,7.2,26.0,127.0,720.0,2.0,0.8,0,2,2.0,70.3,88.6,7.13
3225,1.0,3.0,29,2621,1.0,0.3,1.2,13,7,0.6,0.9,36.6,87.3,0.3,1.1,0.0,7.17,20.0,122.0,504.0,1.1,0.7,2,0,1.4,37.4,84.7,7.02
3226,1.0,3.0,26,2189,0.9,0.6,1.6,6,10,1.7,2.0,28.2,80.7,0.6,0.7,0.1,7.16,16.0,115.0,385.0,0.8,0.2,1,1,1.2,30.4,80.3,6.84
3227,1.0,3.0,33,2521,0.3,0.2,0.8,21,3,0.8,1.9,18.0,71.8,0.1,0.6,0.1,7.16,16.0,115.0,461.0,0.2,0.2,0,0,1.2,20.3,69.7,6.4
3228,0.0,2.0,34,2744,1.1,1.4,1.4,5,3,0.9,1.2,63.1,88.1,0.4,4.7,0.1,7.15,26.0,127.0,911.0,1.1,1.5,1,3,1.4,71.7,89.7,6.99
3229,1.0,3.0,32,3023,0.5,0.2,2.2,30,9,2.5,1.6,64.2,85.1,1.0,2.0,0.2,8.52,20.0,122.0,540.0,0.8,0.3,5,2,3.8,72.2,88.7,8.51
3230,0.0,4.0,32,2902,0.2,0.2,1.1,23,9,1.1,1.7,35.6,84.6,0.1,1.3,0.1,7.57,26.0,127.0,842.0,0.8,0.2,6,0,1.8,36.0,87.2,7.4
3231,0.0,1.0,28,2903,2.5,2.1,0.7,6,4,0.8,0.9,56.8,83.9,0.1,4.4,0.0,7.36,26.0,127.0,828.0,2.3,1.8,1,1,0.7,63.8,84.8,7.04
3232,1.5,2.0,25,2960,1.9,0.8,1.2,12,11,1.4,1.1,33.6,84.6,0.4,1.3,0.1,7.26,16.0,115.0,658.0,2.0,1.4,1,1,1.0,34.4,81.1,7.04
3233,0.0,2.0,30,2122,1.5,0.5,2.4,3,10,0.3,0.5,72.2,93.6,1.3,8.2,0.1,7.22,26.0,127.0,961.0,1.6,1.6,0,2,2.1,83.6,92.9,7.12
3234,1.0,2.0,24,527,0.2,0.0,0.5,1,2,0.4,0.5,8.9,76.6,0.3,0.7,0.0,6.13,17.0,44.0,134.0,1.2,0.2,0,1,0.8,12.4,79.0,6.4
3235,0.0,2.0,25,561,0.4,0.5,0.3,0,0,0.1,0.3,20.7,86.3,0.4,0.7,0.0,6.17,17.0,44.0,85.0,0.3,0.3,0,0,0.3,16.3,89.2,6.14
3236,0.0,4.0,26,818,0.1,0.1,0.4,1,0,0.6,1.2,9.2,69.0,0.0,0.2,0.0,6.26,17.0,44.0,181.0,0.4,0.6,0,0,0.6,12.0,65.0,6.09
3237,1.5,1.0,34,722,0.9,0.3,0.3,0,0,0.6,0.8,17.8,73.2,0.4,1.0,0.0,6.3,17.0,44.0,104.0,1.5,1.5,0,0,0.5,17.0,88.2,6.37
3238,1.5,1.0,27,1039,1.2,0.6,0.4,0,1,0.4,0.8,10.8,81.7,0.0,0.3,0.0,6.31,17.0,44.0,285.0,1.0,0.9,1,0,0.1,11.3,77.8,6.5
3239,1.5,1.0,27,1600,1.2,0.7,0.4,0,1,0.2,0.5,46.8,87.5,0.2,3.8,0.0,6.32,17.0,44.0,429.0,0.8,1.0,0,0,0.2,43.0,86.0,6.15
3240,2.0,0.0,20,687,0.5,0.9,0.3,0,1,0.4,0.5,25.9,87.1,0.5,1.0,0.0,6.38,21.0,120.0,14.0,0.0,0.0,0,0,1.0,6.0,83.3,6.2
3241,0.0,0.0,26,949,1.3,1.0,0.2,0,0,0.1,0.2,39.8,90.0,0.0,5.1,0.0,6.38,17.0,44.0,482.0,2.0,1.0,0,0,0.0,43.9,91.2,6.66
3242,0.0,2.0,35,648,1.2,0.8,0.2,0,2,0.1,0.3,19.5,83.2,0.1,1.2,0.0,6.37,17.0,44.0,245.0,1.0,1.0,2,0,0.2,20.8,79.8,6.74
3243,0.0,1.0,27,720,1.1,0.8,0.1,0,1,0.1,0.3,19.8,88.7,0.0,0.9,0.0,6.4,17.0,44.0,148.0,0.5,1.0,0,0,0.0,23.8,87.4,6.11
3244,2.0,1.0,24,1138,1.0,0.8,0.7,0,1,0.3,0.9,19.7,80.7,0.7,0.7,0.0,6.38,17.0,44.0,343.0,1.5,1.3,0,0,0.0,19.7,67.8,6.38
3245,0.0,2.5,24,596,0.5,0.4,0.6,0,0,0.3,0.8,21.7,88.0,0.3,1.2,0.0,6.4,9.0,53.0,12.0,0.0,0.0,0,0,0.0,11.0,100.0,5.9
3246,1.0,3.0,26,961,0.3,0.5,0.9,0,2,0.4,1.0,17.5,83.9,1.0,0.9,0.0,6.44,21.0,120.0,145.0,0.3,0.3,0,1,0.7,9.3,83.1,6.36
3247,1.5,1.0,31,689,0.8,0.2,0.2,3,0,0.2,0.5,23.5,92.2,0.2,0.9,0.0,6.43,9.0,53.0,310.0,1.6,1.4,0,0,0.6,43.6,88.1,6.38
3248,1.0,3.0,24,661,1.0,0.1,0.6,4,2,0.5,0.7,15.4,79.5,0.2,0.5,0.0,6.53,17.0,50.5,21.0,0.0,0.7,1,0,0.0,5.0,73.3,6.48
3249,0.0,4.0,31,922,0.4,0.2,0.5,8,0,0.2,1.1,10.3,71.3,0.0,0.2,0.0,6.55,17.0,44.0,136.0,0.0,0.0,1,0,0.4,9.8,83.7,6.29
3250,2.0,1.0,34,1424,0.6,0.2,1.1,1,4,0.1,0.4,20.3,82.2,0.5,0.4,0.0,6.54,9.0,53.0,420.0,0.8,0.6,0,0,0.4,33.6,76.8,6.4
3251,2.0,1.0,23,1211,0.9,0.6,0.7,0,2,0.6,1.4,29.3,80.5,0.4,0.8,0.0,6.56,17.0,50.5,176.0,3.0,1.5,0,0,0.5,28.5,77.2,6.67
3252,1.5,1.0,30,1161,1.2,0.7,0.4,3,3,0.2,0.3,14.8,83.9,0.4,0.7,0.0,6.58,9.0,53.0,165.0,0.5,0.5,1,0,0.8,17.0,72.1,6.52
3253,0.0,2.5,23,1657,0.5,0.6,1.0,2,2,0.7,1.3,33.1,84.4,0.1,0.9,0.0,6.57,17.0,50.5,486.0,1.3,1.6,0,0,0.4,40.3,84.8,6.69
3254,0.0,1.0,26,1228,1.1,0.7,0.3,3,2,0.2,0.7,21.0,87.4,0.1,0.8,0.0,6.58,9.0,53.0,255.0,1.5,1.3,0,1,0.5,29.5,83.1,6.49
3255,1.0,2.0,33,1144,1.2,1.3,0.4,1,1,0.3,0.7,32.1,86.6,0.1,1.8,0.0,6.6,9.0,53.0,289.0,3.0,1.5,0,0,0.5,38.8,87.1,6.23
3256,0.0,1.0,23,1158,0.8,0.8,0.8,1,0,0.5,0.7,49.0,94.1,0.0,2.5,0.0,6.63,21.0,120.0,333.0,1.0,0.3,0,0,0.3,47.4,93.4,6.52
3257,2.0,1.0,26,2620,0.8,0.6,0.9,2,5,0.7,1.3,26.1,85.0,0.7,0.8,0.0,6.62,17.0,44.0,325.0,0.8,0.4,0,0,0.0,18.6,76.3,6.1
3258,0.0,0.0,35,1387,0.7,1.6,0.1,0,1,0.1,0.3,65.1,92.1,0.1,3.7,0.0,6.64,21.0,120.0,144.0,0.3,0.7,0,0,0.3,55.7,91.6,6.22
3259,1.0,2.0,25,1115,1.0,0.3,0.7,6,2,0.7,1.0,26.5,86.1,0.0,1.4,0.0,6.63,17.0,50.5,282.0,0.6,1.0,0,1,0.8,24.0,75.0,6.21
3260,0.0,0.0,33,2034,0.7,1.2,0.1,2,0,0.1,0.2,55.8,90.4,0.0,4.5,0.0,6.66,21.0,120.0,497.0,0.8,1.3,0,0,0.0,71.0,90.6,6.71
3261,0.0,0.0,29,2541,1.6,1.1,0.5,2,0,0.4,0.7,52.0,83.3,0.2,3.1,0.0,6.67,17.0,50.5,623.0,2.4,1.6,0,0,0.1,38.3,79.1,6.72
3262,0.0,1.0,33,2157,2.1,1.8,0.2,0,0,0.4,0.4,45.7,86.8,0.1,1.7,0.0,6.67,17.0,44.0,356.0,1.2,2.0,0,1,0.8,46.8,90.6,6.69
3263,0.0,0.0,23,911,2.3,1.5,0.2,0,0,0.1,0.5,38.8,91.3,0.1,1.6,0.0,6.67,17.0,44.0,177.0,1.0,1.0,0,0,0.0,24.0,90.6,6.51
3264,1.5,1.0,27,2971,1.1,1.1,0.8,2,3,0.6,0.7,37.3,85.4,0.4,1.6,0.0,6.66,17.0,44.0,720.0,1.3,1.5,0,1,1.1,29.8,84.5,6.65
3265,0.5,1.0,21,1699,1.0,0.8,0.8,5,2,0.6,1.1,22.2,85.4,0.0,0.7,0.0,6.68,21.0,120.0,404.0,1.9,0.4,1,0,0.7,24.6,81.4,6.69
3266,1.0,3.0,31,1803,0.7,0.6,0.9,4,4,0.2,0.7,19.0,76.0,0.6,0.9,0.0,6.67,9.0,53.0,245.0,0.3,0.5,1,0,0.7,14.5,69.0,6.51
3267,1.0,2.0,28,1393,0.5,0.3,1.2,3,0,0.7,0.7,36.6,87.3,1.2,2.0,0.0,6.69,9.0,53.0,99.0,0.0,0.8,0,0,0.5,15.3,86.9,6.45
3268,1.0,3.0,20,1919,0.9,0.3,1.5,4,3,1.3,1.9,20.0,81.3,0.5,0.2,0.1,6.69,21.0,120.0,268.0,0.5,0.8,0,0,0.5,13.0,73.1,6.36
3269,0.0,0.0,22,937,0.8,1.4,0.3,0,1,0.1,0.2,41.3,94.0,0.0,1.3,0.0,6.71,21.0,120.0,400.0,1.0,1.8,0,0,0.0,65.0,92.0,6.35
3270,0.0,0.0,30,2423,1.9,2.2,0.3,1,2,0.1,0.4,42.1,82.8,0.0,2.5,0.0,6.73,17.0,50.5,206.0,0.7,1.0,0,0,0.0,22.3,83.6,6.14
3271,1.0,0.0,33,2466,1.4,1.5,0.6,0,3,0.2,0.5,49.4,85.3,0.6,3.0,0.0,6.75,17.0,44.0,135.0,1.0,1.0,0,0,0.0,33.5,89.6,6.31
3272,1.0,2.0,29,1093,1.0,0.3,1.4,2,4,0.4,1.4,31.8,87.1,0.5,1.5,0.0,6.75,21.0,120.0,361.0,0.6,1.3,0,0,0.9,30.1,83.9,6.71
3273,1.0,3.0,31,1139,0.5,0.2,1.1,7,5,1.1,1.4,16.0,80.0,0.4,0.9,0.2,6.79,9.0,53.0,120.0,0.4,0.6,0,0,0.8,9.2,78.3,6.21
3274,0.0,0.0,20,2221,1.4,1.1,0.3,1,1,0.1,0.4,63.9,92.5,0.1,2.6,0.0,6.82,21.0,120.0,406.0,1.8,1.4,0,0,0.2,70.4,91.2,7.05
3275,0.0,0.0,21,2926,1.1,1.2,0.4,0,3,0.2,0.6,68.0,90.5,0.1,4.6,0.0,6.85,9.0,53.0,412.0,0.8,0.7,0,1,0.5,55.5,85.3,6.41
3276,0.0,0.0,32,2815,1.6,2.4,0.3,0,1,0.3,0.7,63.7,89.4,0.3,5.3,0.0,6.85,17.0,44.0,720.0,1.9,1.4,0,1,1.3,54.6,86.0,6.97
3277,2.0,1.0,26,1765,1.3,0.8,0.9,2,1,0.5,1.3,38.7,87.1,0.5,0.8,0.0,6.84,17.0,50.5,531.0,1.5,1.2,0,2,0.8,35.8,87.4,6.95
3278,1.0,3.0,25,1945,0.8,0.3,1.0,8,3,1.3,2.3,24.4,83.2,0.1,0.9,0.0,6.9,17.0,44.0,668.0,0.5,0.1,3,2,1.1,27.1,82.9,7.3
3279,0.0,0.0,25,2779,1.5,0.9,0.3,3,0,0.4,0.6,67.5,92.2,0.1,2.6,0.0,6.9,9.0,53.0,270.0,2.0,0.7,0,0,0.0,73.3,91.8,6.63
3280,0.0,0.0,28,2732,0.9,1.3,0.2,1,0,0.1,0.2,61.3,93.8,0.0,2.7,0.0,6.89,9.0,53.0,540.0,1.0,2.8,0,0,0.0,68.8,95.4,6.71
3281,2.0,3.0,27,2019,0.5,0.2,1.3,11,9,1.3,2.3,18.0,76.5,0.2,0.5,0.1,6.91,21.0,120.0,597.0,0.5,0.5,6,1,1.3,20.1,72.0,7.53
3282,0.0,0.0,27,2629,1.2,1.9,0.6,0,2,0.3,0.8,52.6,87.4,0.1,2.2,0.0,6.9,17.0,50.5,720.0,1.4,3.0,0,0,0.5,49.4,78.0,6.93
3283,1.0,1.5,25,2314,2.1,1.3,0.3,4,2,0.4,1.1,41.6,90.8,0.1,1.2,0.0,6.9,21.0,120.0,499.0,2.6,2.3,1,1,0.9,47.3,89.4,7.25
3284,2.0,1.0,21,2673,1.4,0.6,1.0,7,8,0.5,1.5,32.7,84.5,0.8,0.9,0.0,6.98,9.0,53.0,359.0,1.6,1.4,0,1,0.8,27.2,82.4,6.43
3285,0.0,0.5,29,3022,2.3,2.0,0.5,1,1,0.3,0.5,61.8,85.5,0.1,4.0,0.0,6.98,17.0,50.5,472.0,1.7,2.0,0,0,0.5,45.8,77.1,6.71
3286,0.0,2.5,23,2901,1.6,0.7,1.3,3,7,0.8,1.8,51.1,84.9,0.4,2.2,0.1,6.95,9.0,53.0,528.0,2.3,1.0,0,1,0.8,49.7,81.2,6.69
3287,1.5,1.0,29,1859,1.4,1.2,0.7,2,1,0.4,0.9,48.3,87.7,0.5,2.5,0.0,6.94,21.0,120.0,480.0,2.0,3.0,0,1,2.0,68.4,85.4,7.6
3288,0.0,2.0,22,2326,1.9,1.4,0.9,0,4,0.5,0.9,55.0,89.8,0.3,3.2,0.0,6.94,21.0,120.0,475.0,1.9,1.4,0,0,1.1,50.7,88.7,6.82
